WavFileName,grade,canonical_word,decoded_word,label,start_time,end_time,canonical_phone_seq,GT_label,GT_binary
bs_5-d-10_kv_kv-afs-begumpet_22082024-000000-1_EN-OL-RC-500_2,5,the,the,c,16.14,16.32,DH AH,c,0
bs_5-d-10_kv_kv-afs-begumpet_22082024-000000-1_EN-OL-RC-500_2,5,shed,shed,c,16.32,16.68,SH EH D,c,0
bs_5-d-10_kv_kv-afs-begumpet_22082024-000000-1_EN-OL-RC-500_2,5,into,into,c,16.68,17.07,IH N T UW,c,0
bs_5-d-10_kv_kv-afs-begumpet_22082024-000000-1_EN-OL-RC-500_2,5,the,the,c,17.07,17.22,DH AH,c,0
bs_5-d-10_kv_kv-afs-begumpet_22082024-000000-1_EN-OL-RC-500_2,5,fields,fields,c,17.22,17.79,F IY L D Z,c,0
bs_5-d-10_kv_kv-afs-begumpet_22082024-000000-1_EN-OL-RC-500_2,5,when,when,c,18.18,18.51,W EH N,c,0
bs_5-d-10_kv_kv-afs-begumpet_22082024-000000-1_EN-OL-RC-500_2,5,we,we,c,18.51,18.69,W IY,c,0
bs_5-d-10_kv_kv-afs-begumpet_22082024-000000-1_EN-OL-RC-500_2,5,were,were,c,18.69,18.99,W AH R,s,1
bs_5-d-10_kv_kv-afs-begumpet_22082024-000000-1_EN-OL-RC-500_2,5,not,not,c,18.99,19.35,N AA T,c,0
bs_5-d-10_kv_kv-afs-begumpet_22082024-000000-1_EN-OL-RC-500_2,5,looking,looking,c,19.35,19.83,L UH K IH NG,c,0
bs_5-d-10_kv_kv-afs-begumpet_22082024-000000-1_EN-OL-RC-500_2,5,but,but,c,20.1,20.37,B AH T,c,0
bs_5-d-10_kv_kv-afs-begumpet_22082024-000000-1_EN-OL-RC-500_2,5,lucky,lucky,c,20.37,20.79,L AH K IY,c,0
bs_5-d-10_kv_kv-afs-begumpet_22082024-000000-1_EN-OL-RC-500_2,5,saw,saw,c,20.79,21.09,S AO,c,0
bs_5-d-10_kv_kv-afs-begumpet_22082024-000000-1_EN-OL-RC-500_2,5,it,it,c,21.09,21.3,IH T,c,0
bs_5-d-10_kv_kv-afs-begumpet_22082024-000000-1_EN-OL-RC-500_2,5,running,running,c,21.3,21.87,R AH N IH NG,c,0
bs_5-d-10_kv_kv-afs-begumpet_22082024-000000-1_EN-OL-RC-500_2,5,away,away,c,21.93,22.41,AH W EY,c,0
bs_5-d-10_kv_kv-afs-begumpet_22082024-000000-1_EN-OL-RC-500_2,5,at,at,c,22.83,23.1,AE T,c,0
bs_5-d-10_kv_kv-afs-begumpet_22082024-000000-1_EN-OL-RC-500_2,5,once,once,c,23.1,23.52,W AH N S,c,0
bs_5-d-10_kv_kv-afs-begumpet_22082024-000000-1_EN-OL-RC-500_2,5,he,he,c,23.52,23.73,HH IY,c,0
bs_5-d-10_kv_kv-afs-begumpet_22082024-000000-1_EN-OL-RC-500_2,5,began,began,c,23.73,24.27,B IH G AE N,c,0
bs_5-d-10_kv_kv-afs-begumpet_22082024-000000-1_EN-OL-RC-500_2,5,to,to,c,24.27,24.42,T UW,c,0
bs_5-d-10_kv_kv-afs-begumpet_22082024-000000-1_EN-OL-RC-500_2,5,run,run,c,24.42,24.72,R AH N,c,0
bs_5-d-10_kv_kv-afs-begumpet_22082024-000000-1_EN-OL-RC-500_2,5,after,after,c,24.75,25.23,AE F T AH R,c,0
bs_5-d-10_kv_kv-afs-begumpet_22082024-000000-1_EN-OL-RC-500_2,5,the,the,c,25.26,25.44,DH AH,c,0
bs_5-d-10_kv_kv-afs-begumpet_22082024-000000-1_EN-OL-RC-500_2,5,goat,goat,c,25.44,25.89,G OW T,c,0
bs_5-d-10_kv_kv-afs-begumpet_22082024-000000-1_EN-OL-RC-500_2,5,in,in,c,26.13,26.37,IH N,c,0
bs_5-d-10_kv_kv-afs-begumpet_22082024-000000-1_EN-OL-RC-500_2,5,the,the,c,26.37,26.52,DH AH,c,0
bs_5-d-10_kv_kv-afs-begumpet_22082024-000000-1_EN-OL-RC-500_2,5,end,end,c,26.55,26.91,EH N D,c,0
bs_5-d-10_kv_kv-afs-begumpet_22082024-000000-1_EN-OL-RC-500_2,5,lucky,lucky,c,26.91,27.33,L AH K IY,c,0
bs_5-d-10_kv_kv-afs-begumpet_22082024-000000-1_EN-OL-RC-500_2,5,caught,caught,c,27.33,27.69,K AA T,c,0
bs_5-d-10_kv_kv-afs-begumpet_22082024-000000-1_EN-OL-RC-500_2,5,it,it,c,27.69,27.81,IH T,c,0
bs_5-d-10_kv_kv-afs-begumpet_22082024-000000-1_EN-OL-RC-500_2,5,by,by,c,27.81,28.08,B AY,c,0
bs_5-d-10_kv_kv-afs-begumpet_22082024-000000-1_EN-OL-RC-500_2,5,the,the,c,28.08,28.26,DH AH,c,0
bs_5-d-10_kv_kv-afs-begumpet_22082024-000000-1_EN-OL-RC-500_2,5,tail,tail,c,28.26,28.68,T EY L,c,0
bs_5-d-10_kv_kv-afs-begumpet_22082024-000000-1_EN-OL-RC-500_2,5,and,and,c,28.92,29.16,AH N D,c,0
bs_5-d-10_kv_kv-afs-begumpet_22082024-000000-1_EN-OL-RC-500_2,5,held,held,c,29.16,29.73,HH EH L D,c,0
bs_5-d-10_kv_kv-afs-begumpet_22082024-000000-1_EN-OL-RC-500_2,5,on,on,c,29.73,29.79,AA N,s,1
bs_5-d-10_kv_kv-afs-begumpet_22082024-000000-1_EN-OL-RC-500_2,5,tight,tight,c,29.82,30.24,T AY T,c,0
bs_5-d-10_kv_kv-afs-begumpet_22082024-000000-1_EN-OL-RC-500_2,5,until,until,c,30.24,30.66,AH N T IH L,c,0
bs_5-d-10_kv_kv-afs-begumpet_22082024-000000-1_EN-OL-RC-500_2,5,we,we,c,30.66,30.84,W IY,c,0
bs_5-d-10_kv_kv-afs-begumpet_22082024-000000-1_EN-OL-RC-500_2,5,came,came,c,31.17,31.56,K EY M,c,0
bs_5-d-10_kv_kv-afs-begumpet_22082024-000000-1_EN-OL-RC-500_2,5,with,with,c,31.56,31.8,W IH DH,c,0
bs_5-d-10_kv_kv-afs-begumpet_22082024-000000-1_EN-OL-RC-500_2,5,a,a,c,31.8,31.89,AH,c,0
bs_5-d-10_kv_kv-afs-begumpet_22082024-000000-1_EN-OL-RC-500_2,5,rope,rope,c,31.89,32.22,R OW P,c,0
bs_5-d-10_kv_kv-afs-begumpet_22082024-000000-1_EN-OL-RC-500_2,5,and,and,c,32.25,32.49,AH N D,c,0
bs_5-d-10_kv_kv-afs-begumpet_22082024-000000-1_EN-OL-RC-500_2,5,tied,tied,c,32.49,32.85,T AY D,c,0
bs_5-d-10_kv_kv-afs-begumpet_22082024-000000-1_EN-OL-RC-500_2,5,it,it,c,32.85,33.03,IH T,c,0
bs_5-d-10_kv_kv-afs-begumpet_22082024-000000-1_EN-OL-RC-500_2,5,up,up,c,33.03,33.33,AH P,c,0
mne_5-a-14_kv_kv-no1-vasco-da-gama_22082024-000000-1_EN-OL-RC-500_2,5,one,one,c,1.02,1.41,W AH N,s,1
mne_5-a-14_kv_kv-no1-vasco-da-gama_22082024-000000-1_EN-OL-RC-500_2,5,day,day,c,1.5,1.71,D EY,c,0
mne_5-a-14_kv_kv-no1-vasco-da-gama_22082024-000000-1_EN-OL-RC-500_2,5,my,my,c,1.71,2.01,M AY,c,0
mne_5-a-14_kv_kv-no1-vasco-da-gama_22082024-000000-1_EN-OL-RC-500_2,5,uncle,uncle,c,2.01,2.55,AH NG K AH L,c,0
mne_5-a-14_kv_kv-no1-vasco-da-gama_22082024-000000-1_EN-OL-RC-500_2,5,bought,bought,c,2.55,2.91,B AA T,c,0
mne_5-a-14_kv_kv-no1-vasco-da-gama_22082024-000000-1_EN-OL-RC-500_2,5,a,a,c,2.91,3.0,AH,c,0
mne_5-a-14_kv_kv-no1-vasco-da-gama_22082024-000000-1_EN-OL-RC-500_2,5,black,black,c,3.0,3.48,B L AE K,c,0
mne_5-a-14_kv_kv-no1-vasco-da-gama_22082024-000000-1_EN-OL-RC-500_2,5,goat,goat,c,3.48,3.9,G OW T,c,0
mne_5-a-14_kv_kv-no1-vasco-da-gama_22082024-000000-1_EN-OL-RC-500_2,5,from,from,c,4.14,4.56,F R AH M,c,0
mne_5-a-14_kv_kv-no1-vasco-da-gama_22082024-000000-1_EN-OL-RC-500_2,5,another,another,c,4.62,5.07,AH N AH DH AH R,s,1
mne_5-a-14_kv_kv-no1-vasco-da-gama_22082024-000000-1_EN-OL-RC-500_2,5,farmer,farmer,c,5.37,6.15,F AA R M AH R,c,0
mne_5-a-14_kv_kv-no1-vasco-da-gama_22082024-000000-1_EN-OL-RC-500_2,5,the,the,c,6.45,6.63,DH AH,c,0
mne_5-a-14_kv_kv-no1-vasco-da-gama_22082024-000000-1_EN-OL-RC-500_2,5,farmer,farmer,c,6.63,7.23,F AA R M AH R,c,0
mne_5-a-14_kv_kv-no1-vasco-da-gama_22082024-000000-1_EN-OL-RC-500_2,5,used,used,c,7.23,7.62,Y UW Z D,c,0
mne_5-a-14_kv_kv-no1-vasco-da-gama_22082024-000000-1_EN-OL-RC-500_2,5,to,to,c,7.65,7.92,T UW,c,0
mne_5-a-14_kv_kv-no1-vasco-da-gama_22082024-000000-1_EN-OL-RC-500_2,5,let,let,c,7.92,8.43,L EH T,c,0
mne_5-a-14_kv_kv-no1-vasco-da-gama_22082024-000000-1_EN-OL-RC-500_2,5,the,the,c,8.7,8.88,DH AH,c,0
mne_5-a-14_kv_kv-no1-vasco-da-gama_22082024-000000-1_EN-OL-RC-500_2,5,goat,goat,c,8.88,9.39,G OW T,c,0
mne_5-a-14_kv_kv-no1-vasco-da-gama_22082024-000000-1_EN-OL-RC-500_2,5,run,run,c,9.39,9.66,R AH N,c,0
mne_5-a-14_kv_kv-no1-vasco-da-gama_22082024-000000-1_EN-OL-RC-500_2,5,about,about,c,9.69,10.2,AH B AW T,c,0
mne_5-a-14_kv_kv-no1-vasco-da-gama_22082024-000000-1_EN-OL-RC-500_2,5,freely,freely,c,10.47,11.16,F R IY L IY,s,1
mne_5-a-14_kv_kv-no1-vasco-da-gama_22082024-000000-1_EN-OL-RC-500_2,5,when,when,c,11.52,12.06,W EH N,c,0
mne_5-a-14_kv_kv-no1-vasco-da-gama_22082024-000000-1_EN-OL-RC-500_2,5,we,we,c,12.06,12.33,W IY,c,0
mne_5-a-14_kv_kv-no1-vasco-da-gama_22082024-000000-1_EN-OL-RC-500_2,5,put,put,c,12.33,12.87,P UH T,c,0
mne_5-a-14_kv_kv-no1-vasco-da-gama_22082024-000000-1_EN-OL-RC-500_2,5,it,it,c,13.08,13.41,IH T,c,0
mne_5-a-14_kv_kv-no1-vasco-da-gama_22082024-000000-1_EN-OL-RC-500_2,5,into,into,c,13.62,14.13,IH N T UW,c,0
mne_5-a-14_kv_kv-no1-vasco-da-gama_22082024-000000-1_EN-OL-RC-500_2,5,the,the,c,14.13,14.34,DH AH,c,0
mne_5-a-14_kv_kv-no1-vasco-da-gama_22082024-000000-1_EN-OL-RC-500_2,5,shed,shed,c,14.34,14.85,SH EH D,c,0
mne_5-a-14_kv_kv-no1-vasco-da-gama_22082024-000000-1_EN-OL-RC-500_2,5,it,it,c,15.33,15.63,IH T,c,0
mne_5-a-14_kv_kv-no1-vasco-da-gama_22082024-000000-1_EN-OL-RC-500_2,5,became,became,c,15.63,16.29,B IH K EY M,s,1
mne_5-a-14_kv_kv-no1-vasco-da-gama_22082024-000000-1_EN-OL-RC-500_2,5,very,very,c,16.29,16.8,V EH R IY,c,0
mne_5-a-14_kv_kv-no1-vasco-da-gama_22082024-000000-1_EN-OL-RC-500_2,5,restless,restless,c,16.8,17.61,R EH S T L AH S,c,0
mne_5-a-14_kv_kv-no1-vasco-da-gama_22082024-000000-1_EN-OL-RC-500_2,5,it,it,c,19.41,19.68,IH T,c,0
mne_5-a-14_kv_kv-no1-vasco-da-gama_22082024-000000-1_EN-OL-RC-500_2,5,suddenly,suddenly,c,19.68,20.46,S AH D AH N L IY,c,0
mne_5-a-14_kv_kv-no1-vasco-da-gama_22082024-000000-1_EN-OL-RC-500_2,5,ran,ran,c,20.46,20.97,R AE N,s,1
mne_5-a-14_kv_kv-no1-vasco-da-gama_22082024-000000-1_EN-OL-RC-500_2,5,out,out,c,22.44,22.83,AW T,c,0
mne_5-a-14_kv_kv-no1-vasco-da-gama_22082024-000000-1_EN-OL-RC-500_2,5,of,of,c,22.83,23.01,AH V,c,0
mne_5-a-14_kv_kv-no1-vasco-da-gama_22082024-000000-1_EN-OL-RC-500_2,5,the,a,s,23.64,23.73,DH AH,s,1
mne_5-a-14_kv_kv-no1-vasco-da-gama_22082024-000000-1_EN-OL-RC-500_2,5,shed,<eps>,d,,,SH EH D,d,1
mne_5-a-14_kv_kv-no1-vasco-da-gama_22082024-000000-1_EN-OL-RC-500_2,5,into,<eps>,d,,,IH N T UW,d,1
mne_5-a-14_kv_kv-no1-vasco-da-gama_22082024-000000-1_EN-OL-RC-500_2,5,the,<eps>,d,,,DH AH,d,1
mne_5-a-14_kv_kv-no1-vasco-da-gama_22082024-000000-1_EN-OL-RC-500_2,5,fields,<eps>,d,,,F IY L D Z,s,1
mne_5-a-14_kv_kv-no1-vasco-da-gama_22082024-000000-1_EN-OL-RC-500_2,5,when,<eps>,d,,,W EH N,s,1
mne_5-a-14_kv_kv-no1-vasco-da-gama_22082024-000000-1_EN-OL-RC-500_2,5,we,<eps>,d,,,W IY,s,1
mne_5-a-14_kv_kv-no1-vasco-da-gama_22082024-000000-1_EN-OL-RC-500_2,5,were,<eps>,d,,,W AH R,s,1
mne_5-a-14_kv_kv-no1-vasco-da-gama_22082024-000000-1_EN-OL-RC-500_2,5,not,<eps>,d,,,N AA T,s,1
mne_5-a-14_kv_kv-no1-vasco-da-gama_22082024-000000-1_EN-OL-RC-500_2,5,looking,<eps>,d,,,L UH K IH NG,s,1
mne_5-a-14_kv_kv-no1-vasco-da-gama_22082024-000000-1_EN-OL-RC-500_2,5,but,but,c,23.73,24.12,B AH T,s,1
mne_5-a-14_kv_kv-no1-vasco-da-gama_22082024-000000-1_EN-OL-RC-500_2,5,lucky,lucky,c,24.12,24.87,L AH K IY,s,1
mne_5-a-14_kv_kv-no1-vasco-da-gama_22082024-000000-1_EN-OL-RC-500_2,5,saw,saw,c,26.79,27.21,S AO,d,1
mne_5-a-14_kv_kv-no1-vasco-da-gama_22082024-000000-1_EN-OL-RC-500_2,5,it,it,c,27.21,27.57,IH T,c,0
mne_5-a-14_kv_kv-no1-vasco-da-gama_22082024-000000-1_EN-OL-RC-500_2,5,running,running,c,27.57,28.29,R AH N IH NG,c,0
mne_5-a-14_kv_kv-no1-vasco-da-gama_22082024-000000-1_EN-OL-RC-500_2,5,away,away,c,28.44,29.19,AH W EY,s,1
mne_5-a-14_kv_kv-no1-vasco-da-gama_22082024-000000-1_EN-OL-RC-500_2,5,at,at,c,29.79,30.27,AE T,c,0
mne_5-a-14_kv_kv-no1-vasco-da-gama_22082024-000000-1_EN-OL-RC-500_2,5,once,once,c,30.27,30.72,W AH N S,c,0
mne_5-a-14_kv_kv-no1-vasco-da-gama_22082024-000000-1_EN-OL-RC-500_2,5,he,he,c,30.75,31.14,HH IY,c,0
mne_5-a-14_kv_kv-no1-vasco-da-gama_22082024-000000-1_EN-OL-RC-500_2,5,began,began,c,31.14,31.71,B IH G AE N,s,1
mne_5-a-14_kv_kv-no1-vasco-da-gama_22082024-000000-1_EN-OL-RC-500_2,5,to,to,c,31.74,32.04,T UW,c,0
mne_5-a-14_kv_kv-no1-vasco-da-gama_22082024-000000-1_EN-OL-RC-500_2,5,run,run,c,32.04,32.43,R AH N,c,0
mne_5-a-14_kv_kv-no1-vasco-da-gama_22082024-000000-1_EN-OL-RC-500_2,5,after,after,c,32.82,33.84,AE F T AH R,c,0
mne_5-a-14_kv_kv-no1-vasco-da-gama_22082024-000000-1_EN-OL-RC-500_2,5,the,the,c,34.02,34.2,DH AH,c,0
mne_5-a-14_kv_kv-no1-vasco-da-gama_22082024-000000-1_EN-OL-RC-500_2,5,goat,goat,c,34.2,34.83,G OW T,c,0
mne_5-a-14_kv_kv-no1-vasco-da-gama_22082024-000000-1_EN-OL-RC-500_2,5,in,in,c,34.86,35.31,IH N,c,0
mne_5-a-14_kv_kv-no1-vasco-da-gama_22082024-000000-1_EN-OL-RC-500_2,5,the,the,c,35.31,35.58,DH AH,c,0
mne_5-a-14_kv_kv-no1-vasco-da-gama_22082024-000000-1_EN-OL-RC-500_2,5,end,end,c,35.61,36.0,EH N D,c,0
mne_5-a-14_kv_kv-no1-vasco-da-gama_22082024-000000-1_EN-OL-RC-500_2,5,lucky,lucky,c,36.24,36.84,L AH K IY,c,0
mne_5-a-14_kv_kv-no1-vasco-da-gama_22082024-000000-1_EN-OL-RC-500_2,5,caught,caught,c,36.84,37.5,K AA T,s,1
mne_5-a-14_kv_kv-no1-vasco-da-gama_22082024-000000-1_EN-OL-RC-500_2,5,it,it,c,37.86,38.19,IH T,c,0
mne_5-a-14_kv_kv-no1-vasco-da-gama_22082024-000000-1_EN-OL-RC-500_2,5,by,by,c,38.4,38.82,B AY,c,0
mne_5-a-14_kv_kv-no1-vasco-da-gama_22082024-000000-1_EN-OL-RC-500_2,5,the,the,c,38.82,39.06,DH AH,c,0
mne_5-a-14_kv_kv-no1-vasco-da-gama_22082024-000000-1_EN-OL-RC-500_2,5,tail,tail,c,39.06,39.57,T EY L,c,0
mne_5-a-14_kv_kv-no1-vasco-da-gama_22082024-000000-1_EN-OL-RC-500_2,5,and,at,s,39.6,40.02,AH N D,s,1
mne_5-a-14_kv_kv-no1-vasco-da-gama_22082024-000000-1_EN-OL-RC-500_2,5,held,him,s,40.26,40.65,HH EH L D,d,1
mne_5-a-14_kv_kv-no1-vasco-da-gama_22082024-000000-1_EN-OL-RC-500_2,5,on,on,c,40.98,41.55,AA N,c,0
mne_5-a-14_kv_kv-no1-vasco-da-gama_22082024-000000-1_EN-OL-RC-500_2,5,tight,tight,c,42.81,43.41,T AY T,s,1
mne_5-a-14_kv_kv-no1-vasco-da-gama_22082024-000000-1_EN-OL-RC-500_2,5,until,until,c,43.59,44.37,AH N T IH L,c,0
mne_5-a-14_kv_kv-no1-vasco-da-gama_22082024-000000-1_EN-OL-RC-500_2,5,we,we,c,44.37,44.64,W IY,c,0
mne_5-a-14_kv_kv-no1-vasco-da-gama_22082024-000000-1_EN-OL-RC-500_2,5,came,came,c,45.45,45.87,K EY M,c,0
mne_5-a-14_kv_kv-no1-vasco-da-gama_22082024-000000-1_EN-OL-RC-500_2,5,with,with,c,45.87,46.2,W IH DH,c,0
mne_5-a-14_kv_kv-no1-vasco-da-gama_22082024-000000-1_EN-OL-RC-500_2,5,a,a,c,46.56,46.8,AH,c,0
mne_5-a-14_kv_kv-no1-vasco-da-gama_22082024-000000-1_EN-OL-RC-500_2,5,rope,rope,c,46.8,47.25,R OW P,c,0
mne_5-a-14_kv_kv-no1-vasco-da-gama_22082024-000000-1_EN-OL-RC-500_2,5,and,and,c,47.28,47.73,AH N D,c,0
mne_5-a-14_kv_kv-no1-vasco-da-gama_22082024-000000-1_EN-OL-RC-500_2,5,tied,tied,c,47.73,48.15,T AY D,c,0
mne_5-a-14_kv_kv-no1-vasco-da-gama_22082024-000000-1_EN-OL-RC-500_2,5,it,it,c,48.15,48.24,IH T,s,1
mne_5-a-14_kv_kv-no1-vasco-da-gama_22082024-000000-1_EN-OL-RC-500_2,5,up,up,c,48.6,48.84,AH P,c,0
