utterance_id,canonical_word,GT_decoded_word,GT_label,start_time,end_time,canonical_phone_seq,GT_wav2vec_phone_seq_clean,MT_decoded_costed_neglog
/home/daplab/30006664/kv_allindia_dec2023/audios/ap_3-a-8_kv_kv-khatima_04122023-000000-1_HI-KV-001_1.wav,जो,जो,c,25.17,25.35,j oo,j oo,0.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ap_3-a-8_kv_kv-khatima_04122023-000000-1_HI-KV-001_1.wav,कंकड,कंकड,c,25.74,26.01,<UNK>,k aa D,2.80057146119358
/home/daplab/30006664/kv_allindia_dec2023/audios/ap_3-a-8_kv_kv-khatima_04122023-000000-1_HI-KV-001_1.wav,पत्थर,पत्थर,c,26.22,26.73,p aa t th aa r,p aa t th aa r,0.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ap_3-a-8_kv_kv-khatima_04122023-000000-1_HI-KV-001_1.wav,थे,थे,c,26.73,27.06,th ee,th ee,0.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ap_3-a-8_kv_kv-khatima_04122023-000000-1_HI-KV-001_1.wav,वे,वे,c,27.06,27.33,w ee,w ee,0.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ap_3-a-8_kv_kv-khatima_04122023-000000-1_HI-KV-001_1.wav,मेरे,मेरे,c,27.33,27.75,m ee r ee,m ee r ee,0.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ap_3-a-8_kv_kv-khatima_04122023-000000-1_HI-KV-001_1.wav,पैरों,पैरों,c,27.75,28.38,p ee r oo q,t p ee r oo q,1.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ap_3-a-8_kv_kv-khatima_04122023-000000-1_HI-KV-001_1.wav,में,में,c,28.62,28.86,m ee q,m ee q,0.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ap_3-a-8_kv_kv-khatima_04122023-000000-1_HI-KV-001_1.wav,चुभ,चुभ,c,28.86,29.19,c uu bh,c uu bh,0.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ap_3-a-8_kv_kv-khatima_04122023-000000-1_HI-KV-001_1.wav,गए,गए,c,29.19,29.52,g ee,g ee,0.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ap_3-a-8_kv_kv-khatima_04122023-000000-1_HI-KV-001_1.wav,और,और,c,29.52,29.79,OO r,OO r,0.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ap_3-a-8_kv_kv-khatima_04122023-000000-1_HI-KV-001_1.wav,इसके,इसके,c,29.79,30.27,ii s aa k ee,r ii s aa k ee,1.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ap_3-a-8_kv_kv-khatima_04122023-000000-1_HI-KV-001_1.wav,लिए,लिए,c,30.27,30.6,l ii ee,l ii ee,0.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ap_3-a-8_kv_kv-khatima_04122023-000000-1_HI-KV-001_1.wav,कुछ,कुछ,c,30.6,30.84,k uu ch,k uu ch,0.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ap_3-a-8_kv_kv-khatima_04122023-000000-1_HI-KV-001_1.wav,इंतजाम,इंतजाम,c,30.84,31.77,ii q t aa j AA m,ii q t j AA m,1.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ap_3-a-8_kv_kv-khatima_04122023-000000-1_HI-KV-001_1.wav,करना,करना,c,31.77,32.16,k aa r aa n AA,k aa r aa n AA,0.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ap_3-a-8_kv_kv-khatima_04122023-000000-1_HI-KV-001_1.wav,चाहिए,चाहिए,c,32.16,32.76,c AA hh ii ee,c AA hh ii ee,0.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ak_3-b-49_kv_kv-drdo-kanchan-bagh_04122023-000000-1_HI-KV-002_2.wav,एक,एक,c,0.99,1.41,ee k,ee k,0.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ak_3-b-49_kv_kv-drdo-kanchan-bagh_04122023-000000-1_HI-KV-002_2.wav,दिन,दिन,c,1.41,1.86,d ii n,d ii n,0.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ak_3-b-49_kv_kv-drdo-kanchan-bagh_04122023-000000-1_HI-KV-002_2.wav,वह,वह,c,1.86,2.22,w aa hh,w aa,1.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ak_3-b-49_kv_kv-drdo-kanchan-bagh_04122023-000000-1_HI-KV-002_2.wav,बीमार,बीमार,c,2.22,2.79,b II m AA r,b II m AA r,0.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ak_3-b-49_kv_kv-drdo-kanchan-bagh_04122023-000000-1_HI-KV-002_2.wav,पड़,पड़,c,2.79,3.06,p aa D,p aa D,0.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ak_3-b-49_kv_kv-drdo-kanchan-bagh_04122023-000000-1_HI-KV-002_2.wav,गई,गई,c,3.09,3.39,g II,g II,0.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ak_3-b-49_kv_kv-drdo-kanchan-bagh_04122023-000000-1_HI-KV-002_2.wav,और,और,c,3.39,3.75,OO r,OO r,0.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ak_3-b-49_kv_kv-drdo-kanchan-bagh_04122023-000000-1_HI-KV-002_2.wav,उसकी,उसकी,c,3.78,4.41,uu s aa k II,uu s aa k II,0.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ak_3-b-49_kv_kv-drdo-kanchan-bagh_04122023-000000-1_HI-KV-002_2.wav,मौत,मौत,c,4.5,4.98,m OO t,m OO t,0.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ak_3-b-49_kv_kv-drdo-kanchan-bagh_04122023-000000-1_HI-KV-002_2.wav,हो,हो,c,4.98,5.22,hh oo,hh oo,0.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ak_3-b-49_kv_kv-drdo-kanchan-bagh_04122023-000000-1_HI-KV-002_2.wav,गई,गई,c,5.22,5.7,g II,g II,0.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ak_3-b-49_kv_kv-drdo-kanchan-bagh_04122023-000000-1_HI-KV-002_2.wav,टीकू,टीकू,c,5.91,6.42,T II k UU,T II q k UU,1.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ak_3-b-49_kv_kv-drdo-kanchan-bagh_04122023-000000-1_HI-KV-002_2.wav,चिड़िया,चिड़िया,c,6.42,7.05,c ii D ii y AA,c ii D ii y AA,0.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ak_3-b-49_kv_kv-drdo-kanchan-bagh_04122023-000000-1_HI-KV-002_2.wav,और,और,c,7.08,7.47,OO r,OO r,0.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ak_3-b-49_kv_kv-drdo-kanchan-bagh_04122023-000000-1_HI-KV-002_2.wav,उसका,उसका,c,7.47,7.95,uu s aa k AA,uu s aa k AA,0.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ak_3-b-49_kv_kv-drdo-kanchan-bagh_04122023-000000-1_HI-KV-002_2.wav,पूरा,पूरा,c,7.95,8.49,p UU r AA,p UU r AA,0.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ak_3-b-49_kv_kv-drdo-kanchan-bagh_04122023-000000-1_HI-KV-002_2.wav,परिवार,परिवार,c,8.49,9.27,p aa r ii w AA r,p aa r ii w AA r,0.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ak_3-b-49_kv_kv-drdo-kanchan-bagh_04122023-000000-1_HI-KV-002_2.wav,उस,उस,c,9.81,10.29,uu s,uu s,0.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ak_3-b-49_kv_kv-drdo-kanchan-bagh_04122023-000000-1_HI-KV-002_2.wav,औरत,अवरत,s,10.59,11.25,OO r aa t,OO r aa t,0.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ak_3-b-49_kv_kv-drdo-kanchan-bagh_04122023-000000-1_HI-KV-002_2.wav,के,के,c,11.25,11.73,k ee,k ee,0.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ak_3-b-49_kv_kv-drdo-kanchan-bagh_04122023-000000-1_HI-KV-002_2.wav,खाने,खाने,c,12.24,12.84,kh AA n ee,kh AA n ee,0.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ak_3-b-49_kv_kv-drdo-kanchan-bagh_04122023-000000-1_HI-KV-002_2.wav,पर,पर,c,12.84,13.17,p aa r,p aa r,0.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ak_3-b-49_kv_kv-drdo-kanchan-bagh_04122023-000000-1_HI-KV-002_2.wav,निर्भर,निर्भर,c,13.17,13.86,n ii r bh aa r,n ii r bh aa r,0.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ak_3-b-49_kv_kv-drdo-kanchan-bagh_04122023-000000-1_HI-KV-002_2.wav,था,था,c,13.86,14.31,th AA,th AA,0.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ak_3-b-49_kv_kv-drdo-kanchan-bagh_04122023-000000-1_HI-KV-002_2.wav,अब,अब,c,15.63,16.08,aa b,aa b,0.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ak_3-b-49_kv_kv-drdo-kanchan-bagh_04122023-000000-1_HI-KV-002_2.wav,उनके,उनके,c,16.2,16.77,uu n aa k ee,uu n aa k ee,0.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ak_3-b-49_kv_kv-drdo-kanchan-bagh_04122023-000000-1_HI-KV-002_2.wav,पास,पास,c,16.77,17.37,p AA s,p AA s,0.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ak_3-b-49_kv_kv-drdo-kanchan-bagh_04122023-000000-1_HI-KV-002_2.wav,खाने,खाने,c,17.46,17.97,kh AA n ee,kh AA n ee,0.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ak_3-b-49_kv_kv-drdo-kanchan-bagh_04122023-000000-1_HI-KV-002_2.wav,के,के,c,17.97,18.15,k ee,k ee,0.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ak_3-b-49_kv_kv-drdo-kanchan-bagh_04122023-000000-1_HI-KV-002_2.wav,लिए,लिए,c,18.15,18.48,l ii ee,l ii ee,0.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ak_3-b-49_kv_kv-drdo-kanchan-bagh_04122023-000000-1_HI-KV-002_2.wav,कुछ,कुछ,c,18.48,18.84,k uu ch,k uu ch,0.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ak_3-b-49_kv_kv-drdo-kanchan-bagh_04122023-000000-1_HI-KV-002_2.wav,नही,नही,c,18.84,19.23,n aa hh II,n aa hh II q,1.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ak_3-b-49_kv_kv-drdo-kanchan-bagh_04122023-000000-1_HI-KV-002_2.wav,था,था,c,19.23,19.68,th AA,th AA,0.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ak_3-b-49_kv_kv-drdo-kanchan-bagh_04122023-000000-1_HI-KV-002_2.wav,और,और,c,20.01,20.37,OO r,OO r,0.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ak_3-b-49_kv_kv-drdo-kanchan-bagh_04122023-000000-1_HI-KV-002_2.wav,न,न,c,20.37,20.52,n,n,1.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ak_3-b-49_kv_kv-drdo-kanchan-bagh_04122023-000000-1_HI-KV-002_2.wav,ही,ही,c,20.76,21.18,hh II,hh II,0.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ak_3-b-49_kv_kv-drdo-kanchan-bagh_04122023-000000-1_HI-KV-002_2.wav,वो,<eps>,d,,,w oo,,
/home/daplab/30006664/kv_allindia_dec2023/audios/ak_3-b-49_kv_kv-drdo-kanchan-bagh_04122023-000000-1_HI-KV-002_2.wav,अपने,अपने,c,21.18,21.69,aa p aa n ee,aa p aa n ee,0.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ak_3-b-49_kv_kv-drdo-kanchan-bagh_04122023-000000-1_HI-KV-002_2.wav,लिए,लिए,c,21.69,22.05,l ii ee,l ii ee,0.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ak_3-b-49_kv_kv-drdo-kanchan-bagh_04122023-000000-1_HI-KV-002_2.wav,खाना,खाना,c,23.43,23.91,kh AA n AA,kh AA n AA,0.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ak_3-b-49_kv_kv-drdo-kanchan-bagh_04122023-000000-1_HI-KV-002_2.wav,जुटाने,जुटाने,c,23.91,24.54,j uu T AA n ee,j uu T AA n ee,0.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ak_3-b-49_kv_kv-drdo-kanchan-bagh_04122023-000000-1_HI-KV-002_2.wav,के,के,c,24.54,24.87,k ee,k ee,0.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ak_3-b-49_kv_kv-drdo-kanchan-bagh_04122023-000000-1_HI-KV-002_2.wav,लिए,लिए,c,24.87,25.35,l ii ee,l ii ee,0.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ak_3-b-49_kv_kv-drdo-kanchan-bagh_04122023-000000-1_HI-KV-002_2.wav,कुछ,कुछ,c,25.65,25.98,k uu ch,k uu ch,0.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ak_3-b-49_kv_kv-drdo-kanchan-bagh_04122023-000000-1_HI-KV-002_2.wav,करते,करते,c,27.03,27.54,k aa r aa t ee,k aa r aa t ee,0.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ak_3-b-49_kv_kv-drdo-kanchan-bagh_04122023-000000-1_HI-KV-002_2.wav,है,है,c,27.54,27.99,hh ee,hh ee q,1.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ak_3-b-49_kv_kv-drdo-kanchan-bagh_04122023-000000-1_HI-KV-002_2.wav,एक,एक,c,28.29,28.68,ee k,ee k,0.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ak_3-b-49_kv_kv-drdo-kanchan-bagh_04122023-000000-1_HI-KV-002_2.wav,दिन,दिन,c,28.68,29.07,d ii n,d ii n,0.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ak_3-b-49_kv_kv-drdo-kanchan-bagh_04122023-000000-1_HI-KV-002_2.wav,भूख,भूख,c,29.52,30.09,bh UU kh,bh UU kh,0.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ak_3-b-49_kv_kv-drdo-kanchan-bagh_04122023-000000-1_HI-KV-002_2.wav,से,से,c,30.09,30.66,s ee,kh s ee,1.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ak_3-b-49_kv_kv-drdo-kanchan-bagh_04122023-000000-1_HI-KV-002_2.wav,बेहाल,बेहाल,c,30.81,31.65,b ee hh AA l,b ee hh AA l,0.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ak_3-b-49_kv_kv-drdo-kanchan-bagh_04122023-000000-1_HI-KV-002_2.wav,होने,होने,c,31.98,32.52,hh oo n ee,hh oo n ee,0.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ak_3-b-49_kv_kv-drdo-kanchan-bagh_04122023-000000-1_HI-KV-002_2.wav,पर,पर,c,32.52,32.82,p aa r,p aa r,0.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ak_3-b-49_kv_kv-drdo-kanchan-bagh_04122023-000000-1_HI-KV-002_2.wav,टीकू,टीकू,c,32.82,33.33,T II k UU,T II q k UU,1.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ak_3-b-49_kv_kv-drdo-kanchan-bagh_04122023-000000-1_HI-KV-002_2.wav,चिड़िया,चिड़िया,c,33.33,34.05,c ii D ii y AA,c ii D ii y AA,0.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ak_3-b-49_kv_kv-drdo-kanchan-bagh_04122023-000000-1_HI-KV-002_2.wav,के,के,c,34.05,34.44,k ee,k ee,0.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ak_3-b-49_kv_kv-drdo-kanchan-bagh_04122023-000000-1_HI-KV-002_2.wav,पिता,पास,s,34.44,34.98,p ii t AA,p AA s,3.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ak_3-b-49_kv_kv-drdo-kanchan-bagh_04122023-000000-1_HI-KV-002_2.wav,ने,एक,s,35.01,35.4,n ee,ee k,2.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ak_3-b-49_kv_kv-drdo-kanchan-bagh_04122023-000000-1_HI-KV-002_2.wav,कीड़ों,कीड़ों,c,36.0,36.63,k II D oo q,k II D oo q,0.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ak_3-b-49_kv_kv-drdo-kanchan-bagh_04122023-000000-1_HI-KV-002_2.wav,का,का,c,36.63,37.14,k AA,k AA,0.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ak_3-b-49_kv_kv-drdo-kanchan-bagh_04122023-000000-1_HI-KV-002_2.wav,शिकार,फैसला,s,37.17,37.86,sh ii k AA r,ph ee s aa l AA,9.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ak_3-b-49_kv_kv-drdo-kanchan-bagh_04122023-000000-1_HI-KV-002_2.wav,करने,करने,c,37.86,38.25,k aa r aa n ee,k aa r aa n ee,0.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ak_3-b-49_kv_kv-drdo-kanchan-bagh_04122023-000000-1_HI-KV-002_2.wav,का,का,c,38.25,38.4,k AA,k AA,0.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ak_3-b-49_kv_kv-drdo-kanchan-bagh_04122023-000000-1_HI-KV-002_2.wav,फैसला,शिकार,s,38.4,39.06,ph ee s aa l AA,sh ii k AA r,9.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ak_3-b-49_kv_kv-drdo-kanchan-bagh_04122023-000000-1_HI-KV-002_2.wav,किया,किया,c,39.78,40.29,k ii y AA,k ii y AA,0.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ah_3-b-2_kv_kv-afs-begumpet_04122023-000000-1_HI-KV-001_1.wav,एक,एक,c,0.99,1.23,ee k,ee k,0.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ah_3-b-2_kv_kv-afs-begumpet_04122023-000000-1_HI-KV-001_1.wav,राजा,राजा,c,1.23,1.65,r AA j AA,r AA j AA,0.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ah_3-b-2_kv_kv-afs-begumpet_04122023-000000-1_HI-KV-001_1.wav,था,था,c,1.65,1.89,th AA,AA,1.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ah_3-b-2_kv_kv-afs-begumpet_04122023-000000-1_HI-KV-001_1.wav,उसका,उसका,c,1.98,2.46,uu s aa k AA,uu ii s aa k AA,1.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ah_3-b-2_kv_kv-afs-begumpet_04122023-000000-1_HI-KV-001_1.wav,एक,एक,c,2.46,2.73,ee k,ee k,0.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ah_3-b-2_kv_kv-afs-begumpet_04122023-000000-1_HI-KV-001_1.wav,बडा,बडा,c,2.73,3.12,b aa D AA,b aa D AA,0.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ah_3-b-2_kv_kv-afs-begumpet_04122023-000000-1_HI-KV-001_1.wav,सा,सा,c,3.12,3.36,s AA,s AA,0.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ah_3-b-2_kv_kv-afs-begumpet_04122023-000000-1_HI-KV-001_1.wav,राज्य,राज्य,c,3.36,3.87,r AA j y,r AA j y,0.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ah_3-b-2_kv_kv-afs-begumpet_04122023-000000-1_HI-KV-001_1.wav,था,था,c,3.87,4.14,th AA,th AA,0.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ah_3-b-2_kv_kv-afs-begumpet_04122023-000000-1_HI-KV-001_1.wav,एक,एक,c,4.32,4.65,ee k,ee k,0.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ah_3-b-2_kv_kv-afs-begumpet_04122023-000000-1_HI-KV-001_1.wav,दिन,दिन,c,4.65,4.95,d ii n,d ii n,0.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ah_3-b-2_kv_kv-afs-begumpet_04122023-000000-1_HI-KV-001_1.wav,उसे,उसे,c,4.98,5.37,uu s ee,uu s ee,0.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ah_3-b-2_kv_kv-afs-begumpet_04122023-000000-1_HI-KV-001_1.wav,देश,देश,c,5.37,5.79,d ee sh,d ee sh,0.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ah_3-b-2_kv_kv-afs-begumpet_04122023-000000-1_HI-KV-001_1.wav,घूमने,घूमने,c,5.79,6.24,gh UU m aa n ee,gh UU m aa n ee,0.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ah_3-b-2_kv_kv-afs-begumpet_04122023-000000-1_HI-KV-001_1.wav,का,का,c,6.24,6.45,k AA,k AA,0.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ah_3-b-2_kv_kv-afs-begumpet_04122023-000000-1_HI-KV-001_1.wav,विचार,विचार,c,6.45,7.08,w ii c AA r,w ii c AA r,0.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ah_3-b-2_kv_kv-afs-begumpet_04122023-000000-1_HI-KV-001_1.wav,आया,आया,c,7.11,7.56,AA y AA,AA y AA,0.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ah_3-b-2_kv_kv-afs-begumpet_04122023-000000-1_HI-KV-001_1.wav,और,और,c,7.77,8.04,OO r,OO r,0.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ah_3-b-2_kv_kv-afs-begumpet_04122023-000000-1_HI-KV-001_1.wav,उसने,उसने,c,8.04,8.43,uu s aa n ee,uu s aa n ee,0.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ah_3-b-2_kv_kv-afs-begumpet_04122023-000000-1_HI-KV-001_1.wav,देश,देश,c,8.43,9.09,d ee sh,d ee sh,0.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ah_3-b-2_kv_kv-afs-begumpet_04122023-000000-1_HI-KV-001_1.wav,भ्रमन,भ्रमन,c,11.76,12.39,<UNK>,bh r aa m aa N,7.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ah_3-b-2_kv_kv-afs-begumpet_04122023-000000-1_HI-KV-001_1.wav,की,की,c,12.39,12.63,k II,k II,0.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ah_3-b-2_kv_kv-afs-begumpet_04122023-000000-1_HI-KV-001_1.wav,योजना,योजना,c,12.63,13.26,y oo j aa n AA,y oo j aa n AA,0.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ah_3-b-2_kv_kv-afs-begumpet_04122023-000000-1_HI-KV-001_1.wav,बनाई,बनाई,c,13.26,13.74,b aa n AA II,b aa n AA II,0.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ah_3-b-2_kv_kv-afs-begumpet_04122023-000000-1_HI-KV-001_1.wav,और,और,c,13.86,14.16,OO r,OO r,0.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ah_3-b-2_kv_kv-afs-begumpet_04122023-000000-1_HI-KV-001_1.wav,घूमने,घूमने,c,14.16,14.58,gh UU m aa n ee,gh UU m aa n ee,0.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ah_3-b-2_kv_kv-afs-begumpet_04122023-000000-1_HI-KV-001_1.wav,निकल,निकल,c,14.58,14.97,n ii k aa l,n ii k aa l,0.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ah_3-b-2_kv_kv-afs-begumpet_04122023-000000-1_HI-KV-001_1.wav,पडा,पडा,c,14.97,15.33,<UNK>,p aa D AA,4.7459836260833
/home/daplab/30006664/kv_allindia_dec2023/audios/ah_3-b-2_kv_kv-afs-begumpet_04122023-000000-1_HI-KV-001_1.wav,जब,जब,c,15.33,15.69,j aa b,j aa b,0.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ah_3-b-2_kv_kv-afs-begumpet_04122023-000000-1_HI-KV-001_1.wav,वह,यह,s,15.69,15.96,w aa hh,y aa hh,2.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ah_3-b-2_kv_kv-afs-begumpet_04122023-000000-1_HI-KV-001_1.wav,यात्रा,यात्रा,c,15.96,16.56,y AA t r AA,y AA t r AA,0.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ah_3-b-2_kv_kv-afs-begumpet_04122023-000000-1_HI-KV-001_1.wav,से,से,c,16.56,16.77,s ee,s ee,0.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ah_3-b-2_kv_kv-afs-begumpet_04122023-000000-1_HI-KV-001_1.wav,लौट,लौट,c,16.77,17.37,l OO T,l OO T,0.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ah_3-b-2_kv_kv-afs-begumpet_04122023-000000-1_HI-KV-001_1.wav,कर,कर,c,17.64,17.88,k aa r,k aa r,0.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ah_3-b-2_kv_kv-afs-begumpet_04122023-000000-1_HI-KV-001_1.wav,अपने,अपने,c,17.88,18.24,aa p aa n ee,aa p aa n ee,0.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ah_3-b-2_kv_kv-afs-begumpet_04122023-000000-1_HI-KV-001_1.wav,महल,महल,c,18.24,18.75,m aa hh aa l,m AA hh aa l,2.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ah_3-b-2_kv_kv-afs-begumpet_04122023-000000-1_HI-KV-001_1.wav,आया,आया,c,18.75,19.08,AA y AA,AA y AA,0.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ah_3-b-2_kv_kv-afs-begumpet_04122023-000000-1_HI-KV-001_1.wav,उसने,उसने,c,19.08,19.65,uu s aa n ee,uu s aa n ee,0.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ah_3-b-2_kv_kv-afs-begumpet_04122023-000000-1_HI-KV-001_1.wav,अपने,अपने,c,19.65,20.07,aa p aa n ee,aa p aa n ee,0.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ah_3-b-2_kv_kv-afs-begumpet_04122023-000000-1_HI-KV-001_1.wav,मंत्रियों,मित्रीयों,s,20.07,20.88,m aa q t r ii y oo q,m ee t r ii y oo q,3.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ah_3-b-2_kv_kv-afs-begumpet_04122023-000000-1_HI-KV-001_1.wav,से,से,c,21.12,21.81,s ee,s ee,0.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ah_3-b-2_kv_kv-afs-begumpet_04122023-000000-1_HI-KV-001_1.wav,पैरों,पैरों,c,21.84,22.44,p ee r oo q,p ee r oo q,0.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ah_3-b-2_kv_kv-afs-begumpet_04122023-000000-1_HI-KV-001_1.wav,में,में,c,22.44,22.8,m ee q,m ee q,0.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ah_3-b-2_kv_kv-afs-begumpet_04122023-000000-1_HI-KV-001_1.wav,दर्द,दर्द,c,22.8,23.19,d aa r d,d aa r d,0.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ah_3-b-2_kv_kv-afs-begumpet_04122023-000000-1_HI-KV-001_1.wav,होने,होने,c,23.19,23.61,hh oo n ee,hh oo n ee,0.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ah_3-b-2_kv_kv-afs-begumpet_04122023-000000-1_HI-KV-001_1.wav,की,की,c,23.61,23.79,k II,k II,0.0
/home/daplab/30006664/kv_allindia_dec2023/audios/ah_3-b-2_kv_kv-afs-begumpet_04122023-000000-1_HI-KV-001_1.wav,शिकायत,शिकायत,c,23.79,24.45,sh ii k AA y aa t,sh ii k AA y aa t,0.0
