WavFileName,canonical_word,decoded_word,label,start_time,end_time,span_dur,speech_dur,ctm_entry,canonical_phone_seq
ks_5-d-39_kv_kv-no1-afs-jalahalli_22082024-000000-1_EN-OL-RC-423_2,like,like,c,27.75,28.11,0.36,0.36,like,L AY K
ks_5-d-39_kv_kv-no1-afs-jalahalli_22082024-000000-1_EN-OL-RC-423_2,men,man,s,28.11,28.62,0.51,0.51,man,M EH N
ks_5-d-39_kv_kv-no1-afs-jalahalli_22082024-000000-1_EN-OL-RC-423_2,in,<eps>,d,,,,,,IH N
ks_5-d-39_kv_kv-no1-afs-jalahalli_22082024-000000-1_EN-OL-RC-423_2,the,the,c,28.95,29.25,0.3,0.3,the,DH AH
ks_5-d-39_kv_kv-no1-afs-jalahalli_22082024-000000-1_EN-OL-RC-423_2,way,way,c,29.25,29.64,0.39,0.39,way,W EY
ks_5-d-39_kv_kv-no1-afs-jalahalli_22082024-000000-1_EN-OL-RC-423_2,they,they,c,29.7,30.0,0.3,0.3,they,DH EY
ks_5-d-39_kv_kv-no1-afs-jalahalli_22082024-000000-1_EN-OL-RC-423_2,talk,talk,c,30.0,30.48,0.48,0.48,talk,T AO K
ks_5-d-39_kv_kv-no1-afs-jalahalli_22082024-000000-1_EN-OL-RC-423_2,and,and,c,30.75,31.14,0.39,0.39,and,AE N D
ks_5-d-39_kv_kv-no1-afs-jalahalli_22082024-000000-1_EN-OL-RC-423_2,like,like,c,31.26,31.71,0.45,0.45,like,L AY K
ks_5-d-39_kv_kv-no1-afs-jalahalli_22082024-000000-1_EN-OL-RC-423_2,monkeys,monkeys,c,31.8,32.55,0.75,0.75,monkeys,M AH N K IY Z
ks_5-d-39_kv_kv-no1-afs-jalahalli_22082024-000000-1_EN-OL-RC-423_2,in,in,c,33.57,33.81,0.24,0.24,in,IH N
ks_5-d-39_kv_kv-no1-afs-jalahalli_22082024-000000-1_EN-OL-RC-423_2,the,the,c,33.81,33.93,0.12,0.12,the,DH AH
ks_5-d-39_kv_kv-no1-afs-jalahalli_22082024-000000-1_EN-OL-RC-423_2,way,way,c,33.93,34.23,0.3,0.3,way,W EY
ks_5-d-39_kv_kv-no1-afs-jalahalli_22082024-000000-1_EN-OL-RC-423_2,they,they,c,34.23,34.44,0.21,0.21,they,DH EY
ks_5-d-39_kv_kv-no1-afs-jalahalli_22082024-000000-1_EN-OL-RC-423_2,swing,swing,c,34.44,34.86,0.42,0.42,swing,S W IH NG
ks_5-d-39_kv_kv-no1-afs-jalahalli_22082024-000000-1_EN-OL-RC-423_2,from,from,c,34.86,35.16,0.3,0.3,from,F R AO M
ks_5-d-39_kv_kv-no1-afs-jalahalli_22082024-000000-1_EN-OL-RC-423_2,[INS:one],one,i,35.16,35.49,0.33,0.33,one,
ks_5-d-39_kv_kv-no1-afs-jalahalli_22082024-000000-1_EN-OL-RC-423_2,tree,tree,c,35.49,35.91,0.42,0.42,tree,T R IY
ks_5-d-39_kv_kv-no1-afs-jalahalli_22082024-000000-1_EN-OL-RC-423_2,to,to,c,36.72,36.87,0.15,0.15,to,T UW
ks_5-d-39_kv_kv-no1-afs-jalahalli_22082024-000000-1_EN-OL-RC-423_2,tree,another,s,36.87,37.47,0.6,0.6,another,T R IY
ks_5-d-39_kv_kv-no1-afs-jalahalli_22082024-000000-1_EN-OL-RC-423_2,upside,upside,c,39.69,40.26,0.57,0.57,upside,AH P S AY D
ks_5-d-39_kv_kv-no1-afs-jalahalli_22082024-000000-1_EN-OL-RC-423_2,down,down,c,40.26,40.71,0.45,0.45,down,D AW N
ks_5-d-39_kv_kv-no1-afs-jalahalli_22082024-000000-1_EN-OL-RC-423_2,and,and,c,40.98,41.31,0.33,0.33,and,AE N D
ks_5-d-39_kv_kv-no1-afs-jalahalli_22082024-000000-1_EN-OL-RC-423_2,when,when,c,41.37,41.79,0.42,0.42,when,W EH N
ks_5-d-39_kv_kv-no1-afs-jalahalli_22082024-000000-1_EN-OL-RC-423_2,they're,they're,c,41.97,42.45,0.48,0.48,they're,DH EY Y R
ks_5-d-39_kv_kv-no1-afs-jalahalli_22082024-000000-1_EN-OL-RC-423_2,eating,eating,c,42.45,43.05,0.6,0.6,eating,IY T IH NG
ks_5-d-39_kv_kv-no1-afs-jalahalli_22082024-000000-1_EN-OL-RC-423_2,they,they,c,43.32,43.65,0.33,0.33,they,DH EY
ks_5-d-39_kv_kv-no1-afs-jalahalli_22082024-000000-1_EN-OL-RC-423_2,use,use,c,43.65,44.1,0.45,0.45,use,Y UW Z
ks_5-d-39_kv_kv-no1-afs-jalahalli_22082024-000000-1_EN-OL-RC-423_2,their,their,c,44.1,44.4,0.3,0.3,their,DH EY AH R
ks_5-d-39_kv_kv-no1-afs-jalahalli_22082024-000000-1_EN-OL-RC-423_2,feet,feet,c,44.4,44.79,0.39,0.39,feet,F IY T
ks_5-d-39_kv_kv-no1-afs-jalahalli_22082024-000000-1_EN-OL-RC-423_2,almost,almost,c,44.82,45.48,0.66,0.66,almost,AO L M OW S T
ks_5-d-39_kv_kv-no1-afs-jalahalli_22082024-000000-1_EN-OL-RC-423_2,like,like,c,45.48,45.81,0.33,0.33,like,L AY K
ks_5-d-39_kv_kv-no1-afs-jalahalli_22082024-000000-1_EN-OL-RC-423_2,hands,hand,s,45.81,46.2,0.39,0.39,hand,HH AE N D S
